Split,Image_Path,Image_Name,Status,Class,Confidence
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.8119459163af4e9a456e94b6dd5b8ebd.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.8119459163af4e9a456e94b6dd5b8ebd.jpg,Detected,Mdma,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.8119459163af4e9a456e94b6dd5b8ebd.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.8119459163af4e9a456e94b6dd5b8ebd.jpg,Detected,Mdma,0.88
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.8119459163af4e9a456e94b6dd5b8ebd.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.8119459163af4e9a456e94b6dd5b8ebd.jpg,Detected,Mdma,0.24
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.8119459163af4e9a456e94b6dd5b8ebd.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.8119459163af4e9a456e94b6dd5b8ebd.jpg,Detected,Mdma,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.96
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.91
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.22
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.15
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.14
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.05
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.02
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.02
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.02
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.9a791f5aff60e7825d8c2129c7982bfe.jpg,Detected,Mdma,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.96
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.96
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.95
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.95
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.95
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.07
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.04
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c3ac3aed45aed7314a878bb6fa48fc58.jpg,Detected,Mdma,0.02
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.98
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.95
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.95
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.95
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.73
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.03
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.02
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.02
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.c9971fbc995ca6f5960747532de0686e.jpg,Detected,Mdma,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.96
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.96
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.95
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.93
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.92
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.89
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.88
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.43
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.25
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.16
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.08
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.03
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.02
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.02
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.e8a8cd2ff939c1d494ec093ec8ffa139.jpg,Detected,Mdma,0.01
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.f73a64ce65d6c18318cc84ff39792ebf.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.f73a64ce65d6c18318cc84ff39792ebf.jpg,Detected,Mdma,0.96
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.f73a64ce65d6c18318cc84ff39792ebf.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.f73a64ce65d6c18318cc84ff39792ebf.jpg,Detected,Mdma,0.94
train,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.f73a64ce65d6c18318cc84ff39792ebf.jpg,C:\Users\wangs\xray_drug_detection\dataset\train\images\MDMA_7_jpg.rf.f73a64ce65d6c18318cc84ff39792ebf.jpg,Detected,Mdma,0.94
